id_municipio,municipio_nome,ida,endereco,cep,municipio_sede,tel_1,tel_2,fax_1,fax_2,email,unidaderegional,diretor,url
3521903,Itajobi,Unidade de Defesa Agropecuária de Itajobi,"Rua Pedro de Toledo, 779",15840000,Itajobi,(17) 3546-1126,,,,,Escritório de Defesa Agropecuária de Catanduva,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/itajobi/
3522000,Itaju,Escritório de Defesa Agropecuária de Jaú,"Rua Gov. Armando Salles, 218",17201360,Jaú,(14) 3622-6501,,(14) 3622-6501,,eda.jau@sp.gov.br,Escritório de Defesa Agropecuária de Jaú,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/itaju/
3522109,Itanhaém,Unidade de Defesa Agropecuária de Itanhaém,,,Itanhaém,,,,,,Escritório de Defesa Agropecuária de São Paulo,Eng. Agr. Claudio Tetsuo Utida,//www.defesa.agricultura.sp.gov.br/enderecos/itanhaem/
3522158,Itaóca,Unidade de Defesa Agropecuária de Itaóca,"Rua Herculino da Silva Rosa, 37",18360000,Itaóca,(15) 3557-1171,,(15) 3557-1171,,ca.itaoca@cati.sp.gov.br,Escritório de Defesa Agropecuária de Itapeva,Med. Vet. César Augusto Martins Moura,//www.defesa.agricultura.sp.gov.br/enderecos/itaoca/
3522208,Itapecerica da Serra,Unidade de Defesa Agropecuária de Itapecerica da Serra,"Rua Major Manuel Francisco de Moraes, 230",06850000,Itapecerica da Serra,,,,,eda.sp@cda.sp.gov.br,Escritório de Defesa Agropecuária de São Paulo,Eng. Agr. Claudio Tetsuo Utida,//www.defesa.agricultura.sp.gov.br/enderecos/itapecerica-da-serra/
3522307,Itapetininga,Escritório de Defesa Agropecuária de Itapetininga,"Rua Cel. Pedro Dias Batista, 1405",18200350,Itapetininga,(15) 3271-8725,3271-9682,(15) 3271-9682,3271-8725,eda.itapetininga@sp.gov.br,Escritório de Defesa Agropecuária de Itapetininga,Eng. Agr. Fabricio Sales Massafera Tristão,//www.defesa.agricultura.sp.gov.br/enderecos/itapetininga/
3522406,Itapeva,Escritório de Defesa Agropecuária de Itapeva,"Rua Major Eurico Monteiro, 143",18400620,Itapeva,(15) 3522-1104,3522-4367,(15) 3522-4367,,eda.itapeva@sp.gov.br,Escritório de Defesa Agropecuária de Itapeva,Med. Vet. César Augusto Martins Moura,//www.defesa.agricultura.sp.gov.br/enderecos/itapeva/
3522505,Itapevi,Escritório de Defesa Agropecuária de São Paulo,"Praça Ramos de Azevedo, 254 - 6º andar",01037912,São Paulo,(11) 5067-0175,5067-0230,,,eda.sp@sp.gov.br,Escritório de Defesa Agropecuária de São Paulo,Eng. Agr. Claudio Tetsuo Utida,//www.defesa.agricultura.sp.gov.br/enderecos/itapevi/
3522604,Itapira,Unidade de Defesa Agropecuária de Itapira,"Rua Francisco de Paula Moreira Barbosa, 103",13974390,Itapira,(19) 3843-7475,,,,eda.mirim@cda.sp.gov.br,Escritório de Defesa Agropecuária de Mogi Mirim,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/itapira/
3522653,Itapirapuã Paulista,Inspetoria de Defesa Agropecuária de Itararé,"Rua Frei Caneca, 1443",18460000,Itararé,(15) 3532-4626,,(15) 3532-4626,,ida.itarare@cda.sp.gov.br,Escritório de Defesa Agropecuária de Itapeva,Med. Vet. César Augusto Martins Moura,//www.defesa.agricultura.sp.gov.br/enderecos/itapirapua-paulista/
3522703,Itápolis,Inspetoria de Defesa Agropecuária de Itápolis,"Avenida Duque de Caxias, s/n",14900000,Itápolis,(16) 3262-8541,,,,pvf.itapolis@cda.sp.gov.br,Escritório de Defesa Agropecuária de Jaboticabal,Eng. Agr. Gustavo Bissolli,//www.defesa.agricultura.sp.gov.br/enderecos/itapolis/
3522802,Itaporanga,Inspetoria de Defesa Agropecuária de Itaporanga,"Rua Barão de Antonina, 1060",18480000,Itaporanga,(15) 3565-1333,,(15) 3565-1333,,eda.avare@cda.sp.gov.br,Escritório de Defesa Agropecuária de Avaré,Med. Vet. César Augusto Martins Moura,//www.defesa.agricultura.sp.gov.br/enderecos/itaporanga/
3522901,Itapuí,Escritório de Defesa Agropecuária de Jaú,"Rua Gov. Armando Salles, 218",17201360,Jaú,(14) 3622-6501,,(14) 3622-6501,,eda.jau@sp.gov.br,Escritório de Defesa Agropecuária de Jaú,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/itapui/
3523008,Itapura,Inspetoria de Defesa Agropecuária de Pereira Barreto,"Rua Cyro Maia, 1119",15370000,Pereira Barreto,(18) 3704-2331,,,,ida.pereirabarreto@cda.sp.gov.br,Escritório de Defesa Agropecuária de Andradina,Med. Vet. Affonso dos Santos Marcos,//www.defesa.agricultura.sp.gov.br/enderecos/itapura/
3523107,Itaquaquecetuba,Inspetoria de Defesa Agropecuária de Santa Isabel,"Rua Leopoldo da Cunha Lima, 157",7500000,Santa Isabel,,,,,eda.mogi@cda.sp.gov.br,Escritório de Defesa Agropecuária de Mogi das Cruzes,Eng. Agr. Clovis Assuncao dos Santos,//www.defesa.agricultura.sp.gov.br/enderecos/itaquaquecetuba/
3523206,Itararé,Inspetoria de Defesa Agropecuária de Itararé,"Rua Frei Caneca, 1443",18460000,Itararé,(15) 3532-4626,,(15) 3532-4626,,ida.itarare@cda.sp.gov.br,Escritório de Defesa Agropecuária de Itapeva,Med. Vet. César Augusto Martins Moura,//www.defesa.agricultura.sp.gov.br/enderecos/itarare/
3523305,Itariri,Unidade de Defesa Agropecuária de Itariri,"Rua José C. T. Goulart, 67",11760000,Itariri,(13) 3418-1250,,(13) 3418-1250,,eda.registro@cda.sp.gov.br,Escritório de Defesa Agropecuária de Registro,Eng. Agr. Maristela Neves da Conceição,//www.defesa.agricultura.sp.gov.br/enderecos/itariri/
3523404,Itatiba,Inspetoria de Defesa Agropecuária de Jundiaí,"Rua do Retiro, 574",13209000,Jundiaí,(11) 4521-1400,,(11) 4521-1400,,ida.jundiai@cda.sp.gov.br,Escritório de Defesa Agropecuária de Campinas,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/itatiba/
3523503,Itatinga,Unidade de Defesa Agropecuária de Itatinga,"Praça da Bandeira, 265",19690000,Itatinga,(14) 3848-2590,38481433,(14) 3848-2590,3848-1433,uda.itatinga@cda.sp.gov.br,Escritório de Defesa Agropecuária de Botucatu,Med. Vet. Francisco Pereira Neto,//www.defesa.agricultura.sp.gov.br/enderecos/itatinga/
3523602,Itirapina,Unidade de Defesa Agropecuária de de Itirapina,"Rua 2, 179",13530000,Itirapina,(19) 3575-1305,,,,,Escritório de Defesa Agropecuária de Limeira,Eng. Agr. Antonio Carlos Junqueira do Val Filho,//www.defesa.agricultura.sp.gov.br/enderecos/itirapina/
3523701,Itirapuã,Escritório de Defesa Agropecuária de Franca,"Rua Capitão Zeca de Paula, 883",14400160,Franca,(16) 3724-1188,,(16) 3724-1188,,eda.franca@sp.gov.br,Escritório de Defesa Agropecuária de Franca,Med. Vet. Matheus Braga Martins,//www.defesa.agricultura.sp.gov.br/enderecos/itirapua/
3523800,Itobi,Inspetoria de Defesa Agropecuária de Casa Branca,"Rua Praça Honório Sillos, 13",13700000,Casa Branca,(19) 3671-3310,,(19) 3671-3310,,ida.casabranca@cda.sp.gov.br,Escritório de Defesa Agropecuária de São João da Boa Vista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/itobi/
3523909,Itu,Inspetoria de Defesa Agropecuária de Itu,"Avenida Prudente de Moraes, 509",13309050,Itu,(11) 4024-3462,,(11) 4024-5358,,,Escritório de Defesa Agropecuária de Sorocaba,Eng. Agr. Fabricio Sales Massafera Tristão,//www.defesa.agricultura.sp.gov.br/enderecos/itu/
3524006,Itupeva,Unidade de Defesa Agropecuária de Sumaré,"Rua Francisco Duarte, 67",13170060,Sumaré,(19) 3873-2021,,,,,Escritório de Defesa Agropecuária de Campinas,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/itupeva/
3524105,Ituverava,Inspetoria de Defesa Agropecuária de Ituverava,"Rua Joaquim Ribeiro da Rocha, 517",14500000,Ituverava,(16) 3839 4840,,,,ida.ituverava@cda.sp.gov.br,Escritório de Defesa Agropecuária de Orlândia,Med. Vet. Matheus Braga Martins,//www.defesa.agricultura.sp.gov.br/enderecos/ituverava/
3524204,Jaborandi,Escritório de Defesa Agropecuária de Barretos,"Rua Quatro, 966",14780005,Barretos,(17) 3322-8012,,,,eda.barretos@sp.gov.br,Escritório de Defesa Agropecuária de Barretos,Eng. Agr. Adão Marin,//www.defesa.agricultura.sp.gov.br/enderecos/jaborandi/
3524303,Jaboticabal,Escritório de Defesa Agropecuária de Jaboticabal,"Avenida Eduardo Zambianchi, 101 - Vila Industrial",14883130,Jaboticabal,(16) 3203-3900,3202-3574,(16) 3202-3574,,eda.jaboticabal@sp.gov.br,Escritório de Defesa Agropecuária de Jaboticabal,Eng. Agr. Gustavo Bissolli,//www.defesa.agricultura.sp.gov.br/enderecos/jaboticabal/
3524402,Jacareí,Inspetoria de Defesa Agropecuária de São Bento do Sapucaí,"Avenida Conselheiro Rodrigues Alves, 273",12490000,São Bento do Sapucaí,(12) 3971-1316,,(12) 3971-1316,,eda.pinda@cda.sp.gov.br,Escritório de Defesa Agropecuária de Pindamonhangaba,Eng. Agr. Carlos Roberto Cainelli de Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/jacarei/
3524501,Jaci,Inspetoria de Defesa Agropecuária de José Bonifácio,"Rua Piratininga, 309",15200000,José Bonifácio,(17) 3245-4664,3245-1183,(17) 3245-4664,3245-1183,ida.josebonifacio@cda.sp.gov.br,Escritório de Defesa Agropecuária de São José do Rio Preto,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/jaci/
3524600,Jacupiranga,Inspetoria de Defesa Agropecuária de Cajati,"Avenida Fernando Costa, s/n",11950000,Cajati,(13) 3854-4590,,(13) 3854-4590,,ida.cajati@cda.sp.gov.br,Escritório de Defesa Agropecuária de Registro,Eng. Agr. Maristela Neves da Conceição,//www.defesa.agricultura.sp.gov.br/enderecos/jacupiranga/
3524709,Jaguariúna,Inspetoria de Defesa Agropecuária de Jaguariúna,"Rua José Alves Guedes, 575",13820000,Jaguariúna,(19) 3847-1047,,,,eda.mirim@cda.sp.gov.br,Escritório de Defesa Agropecuária de Mogi Mirim,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/jaguariuna/
3524808,Jales,Escritório de Defesa Agropecuária de Jales,"Rua Um, 2311",15704108,Jales,(17) 3632-7227,,(17) 3632-7151,,eda.jales@sp.gov.br,Escritório de Defesa Agropecuária de Jales,Eng. Agr. Jamil Atihe Junior,//www.defesa.agricultura.sp.gov.br/enderecos/jales/
3524907,Jambeiro,Escritório de Defesa Agropecuária de Pindamonhangaba,"Rua Doutor Benedito Cursino dos Santos, 155",12030190,Taubaté,(12) 3633-3455,3621-8948,(12) 3633-3455,3621-8948,eda.pinda@sp.gov.br,Escritório de Defesa Agropecuária de Pindamonhangaba,Eng. Agr. Carlos Roberto Cainelli de Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/jambeiro/
3525003,Jandira,Escritório de Defesa Agropecuária de São Paulo,"Praça Ramos de Azevedo, 254 - 6º andar",01037912,São Paulo,(11) 5067-0175,5067-0230,,,eda.sp@sp.gov.br,Escritório de Defesa Agropecuária de São Paulo,Eng. Agr. Claudio Tetsuo Utida,//www.defesa.agricultura.sp.gov.br/enderecos/jandira/
3525102,Jardinópolis,Unidade de Defesa Agropecuária de Jardinópolis,"Rua Professor Euclides Berardo, s/n",14680000,Jardinópolis,(16) 3663-4299,,,,eda.ribeirão@cda.sp.gov.br,Escritório de Defesa Agropecuária de Ribeirão Preto,Med. Vet. Paulo Antonio Fadil,//www.defesa.agricultura.sp.gov.br/enderecos/jardinopolis/
3525201,Jarinu,Inspetoria de Defesa Agropecuária de Jundiaí,"Rua do Retiro, 574",13209000,Jundiaí,(11) 4521-1400,,(11) 4521-1400,,ida.jundiai@cda.sp.gov.br,Escritório de Defesa Agropecuária de Campinas,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/jarinu/
3525300,Jaú,Escritório de Defesa Agropecuária de Jaú,"Rua Gov. Armando Salles, 218",17201360,Jaú,(14) 3622-6501,,(14) 3622-6501,,eda.jau@sp.gov.br,Escritório de Defesa Agropecuária de Jaú,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/jau/
3525409,Jeriquara,Unidade de Defesa Agropecuária de Cristais Paulista,"Avenida Antonio Prado, 2347",14460000,Cristais Paulista,(16) 3133-1211,,(16) 3133-1211,,uda.cristaispaulista@cda.sp.gov.br,Escritório de Defesa Agropecuária de Franca,Med. Vet. Matheus Braga Martins,//www.defesa.agricultura.sp.gov.br/enderecos/jeriquara/
3525508,Joanópolis,Escritório de Defesa Agropecuária de Bragança Paulista,"Rua José Adriano Marrey Júnior, 277",12912430,Bragança Paulista,(11) 4033-7386,4034-2743,(11) 4033-7386,,eda.braganca@sp.gov.br,Escritório de Defesa Agropecuária de Bragança Paulista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/joanopolis/
3525607,João Ramalho,Inspetoria de Defesa Agropecuária de Martinópolis,"Rua 9 de Julho, s/n",19500000,Martinópolis,(18) 3275-1247,,(18) 3275-1247,,ida.martinopolis@cda.sp.gov.br,Escritório de Defesa Agropecuária de Presidente Prudente,Eng. Agr. Adalberto Lanziani,//www.defesa.agricultura.sp.gov.br/enderecos/joao-ramalho/
3525706,José Bonifácio,Inspetoria de Defesa Agropecuária de José Bonifácio,"Rua Piratininga, 309",15200000,José Bonifácio,(17) 3245-4664,3245-1183,(17) 3245-4664,3245-1183,ida.josebonifacio@cda.sp.gov.br,Escritório de Defesa Agropecuária de São José do Rio Preto,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/jose-bonifacio/
3525805,Júlio Mesquita,Inspetoria de Defesa Agropecuária de Cafelândia,"Rua D. Pedro II, 347",16500000,Cafelândia,(14) 3554-4100,,(14) 3554-4100,,,Escritório de Defesa Agropecuária de Lins,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/julio-mesquita/
3525854,Jumirim,Inspetoria de Defesa Agropecuária de Tietê,"Rua do Comércio, 954",13530000,Tietê,(15) 3282-4687,,(15) 3282-4687,,ida.tiete@cda.sp.gov.br,Escritório de Defesa Agropecuária de Piracicaba,Eng. Agr. Rui Marcos Lopes Correa,//www.defesa.agricultura.sp.gov.br/enderecos/jumirim/
3525904,Jundiaí,Inspetoria de Defesa Agropecuária de Jundiaí,"Rua do Retiro, 574",13209000,Jundiaí,(11) 4521-1400,,(11) 4521-1400,,ida.jundiai@cda.sp.gov.br,Escritório de Defesa Agropecuária de Campinas,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/jundiai/
3526001,Junqueirópolis,Unidade de Defesa Agropecuária de Junqueirópolis,"Rua Belo Horizonte, 1380",17890000,Junqueirópolis,(18) 3841-1332,,(18) 3841-1332,,uda.junqueirópolis@cda.sp.gov.br,Escritório de Defesa Agropecuária de Dracena,Eng. Agr. Leonardo da Cruz Oliveira Junior,//www.defesa.agricultura.sp.gov.br/enderecos/junqueiropolis/
3526100,Juquiá,Escritório de Defesa Agropecuária de Registro,"Avenida Clara Gianotti de Souza, 1091",11900000,Registro,(13) 3821-4416,,,,eda.registro@sp.gov.br,Escritório de Defesa Agropecuária de Registro,Eng. Agr. Maristela Neves da Conceição,//www.defesa.agricultura.sp.gov.br/enderecos/juquia/
3526209,Juquitiba,Escritório de Defesa Agropecuária de São Paulo,"Praça Ramos de Azevedo, 254 - 6º andar",01037912,São Paulo,(11) 5067-0175,5067-0230,,,eda.sp@sp.gov.br,Escritório de Defesa Agropecuária de São Paulo,Eng. Agr. Claudio Tetsuo Utida,//www.defesa.agricultura.sp.gov.br/enderecos/juquitiba/
3526308,Lagoinha,Unidade de Defesa Agropecuária de Lagoinha,"Rua Pe. Valerio Cardoso, 80",12130000,Lagoinha,(12) 3647-1113,,,,,Escritório de Defesa Agropecuária de Guaratinguetá,Med. Vet. Ana Paula Cunha Belchior,//www.defesa.agricultura.sp.gov.br/enderecos/lagoinha/
3526407,Laranjal Paulista,Unidade de Defesa Agropecuária de Laranjal Paulista,"Rua Suaidan Abud, 241",18500000,Laranjal Paulista,(15) 3283 1304,,,,ca. laranjalpaulista@cati.sp.gov.br,Escritório de Defesa Agropecuária de Botucatu,Med. Vet. Francisco Pereira Neto,//www.defesa.agricultura.sp.gov.br/enderecos/laranjal-paulista/
3526506,Lavínia,Unidade de Defesa Agropecuária de Lavínia,"Rua Redentori Confiantini, 440",16850000,Lavínia,(18) 677-1269,,,,,Escritório de Defesa Agropecuária de Andradina,Med. Vet. Affonso dos Santos Marcos,//www.defesa.agricultura.sp.gov.br/enderecos/lavinia/
3526605,Lavrinhas,Inspetoria de Defesa Agropecuária de Cruzeiro,"Rua Capitão Neco, 820",12705000,Cruzeiro,(12) 3144-2076,,,,eda.guara@sp.gov.br,Escritório de Defesa Agropecuária de Guaratinguetá,Med. Vet. Ana Paula Cunha Belchior,//www.defesa.agricultura.sp.gov.br/enderecos/lavrinhas/
3526704,Leme,Inspetoria de Defesa Agropecuária de Rio Claro,"Avenida 40-A, 10",13506630,Rio Claro,(19) 3524-8584,,,,ida.rioclaro@cda.sp.gov.br,Escritório de Defesa Agropecuária de Limeira,Eng. Agr. Antonio Carlos Junqueira do Val Filho,//www.defesa.agricultura.sp.gov.br/enderecos/leme/
3526803,Lençóis Paulista,Unidade de Defesa Agropecuária de Lençóis Paulista,"Avenida 25 de Janeiro, 830",18680040,Lençóis Paulista,,,,,,Escritório de Defesa Agropecuária de Jaú,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/lencois-paulista/
3526902,Limeira,Escritório de Defesa Agropecuária de Limeira,"Rua Fábio Franco de Oliveira, 147",13484514,Limeira,(19) 3441-2514,,(19) 3441-2249,,eda.limeira@sp.gov.br,Escritório de Defesa Agropecuária de Limeira,Eng. Agr. Antonio Carlos Junqueira do Val Filho,//www.defesa.agricultura.sp.gov.br/enderecos/limeira/
3527009,Lindóia,Unidade de Defesa Agropecuária de Lindóia,"Rua José Gilli, s/n",13950000,Lindóia,(19) 3898-1365,,,,,Escritório de Defesa Agropecuária de Bragança Paulista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/lindoia/
3527108,Lins,Escritório de Defesa Agropecuária de Lins,"Avenida Tiradentes, 340",16400050,Lins,(14) 3522-2933,,(14) 3522-2470,,eda.lins@sp.gov.br,Escritório de Defesa Agropecuária de Lins,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/lins/
3527207,Lorena,Unidade de Defesa Agropecuária de Lorena,"Rua Major Joaquim Luis Bastos, 24",12600000,Lorena,(12) 3153-1166,,,,defesa.lorena@bol.com.br,Escritório de Defesa Agropecuária de Guaratinguetá,Med. Vet. Ana Paula Cunha Belchior,//www.defesa.agricultura.sp.gov.br/enderecos/lorena/
3527256,Lourdes,Escritório de Defesa Agropecuária de General Salgado,"Avenida João Garcia, 1264",15300000,General Salgado,(17) 3832-2340,,(17) 3832-2231,,eda.general@sp.gov.br,Escritório de Defesa Agropecuária de General Salgado,Eng. Agr. Marco Antonio Basseto,//www.defesa.agricultura.sp.gov.br/enderecos/lourdes/
3527306,Louveira,Escritório de Defesa Agropecuária de Campinas,"Avenida Brasil, 2340",13070178,Campinas,(19) 3045-3474,,,,eda.campinas@sp.gov.br,Escritório de Defesa Agropecuária de Campinas,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/louveira/
3527405,Lucélia,Unidade de Defesa Agropecuária de Lucélia,"Rua Ricieri Pernomian, 1250",17780000,Lucélia,(18) 3551-1298,,,,,Escritório de Defesa Agropecuária de Tupã,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/lucelia/
3527504,Lucianópolis,Inspetoria de Defesa Agropecuária de Piratininga,"Avenida da Saudade, 62",17490000,Piratininga,(14) 3265-1160,,,,ida.piratininga@cda.sp.gov.br,Escritório de Defesa Agropecuária de Bauru,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/lucianopolis/
3527603,Luís Antônio,Inspetoria de Defesa Agropecuária de São Simão,"Rua Manoel Dias do Prado, 2022",14200000,São Simão,(16) 3984-1156,,,,,Escritório de Defesa Agropecuária de Ribeirão Preto,Med. Vet. Paulo Antonio Fadil,//www.defesa.agricultura.sp.gov.br/enderecos/luis-antonio/
3527702,Luiziânia,Inspetoria de Defesa Agropecuária de Penápolis,"Avenida Luiz Osório, 26",16300000,Penápolis,(18) 3652-1395,,(18) 3652-1395,,,Escritório de Defesa Agropecuária de Araçatuba,Eng. Agr. Marco Antonio Basseto,//www.defesa.agricultura.sp.gov.br/enderecos/luiziania/
3527801,Lupércio,Inspetoria de Defesa Agropecuária de Garça,"Rua Sargento Wilson A. Oliveira, 583",17400000,Garça,(14) 3471-1033,,(14) 3471-1033,,idagarca@itelefonica.com.br,Escritório de Defesa Agropecuária de Marília,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/lupercio/
3527900,Lutécia,Unidade de Defesa Agropecuária de Lutécia,"Rua Arlindo Augusto Rodrigues, 207",19750000,Lutécia,(18) 3368-1158,3324-2878,(18) 3324-1955,,eda.assis@cda.sp.gov.br,Escritório de Defesa Agropecuária de Assis,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/lutecia/
3528007,Macatuba,Escritório de Defesa Agropecuária de Jaú,"Rua Gov. Armando Salles, 218",17201360,Jaú,(14) 3622-6501,,(14) 3622-6501,,eda.jau@sp.gov.br,Escritório de Defesa Agropecuária de Jaú,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/macatuba/
